date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:26:17	37715/37715	---M--	200	added ('OK')	image/jpeg	etag:%225a14325f-ad99%22	https://colorlib.com/etc/TOPBuilder/images/about_client.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/about_client.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:17	27427/27427	---M--	200	added ('OK')	image/jpeg	etag:%225a143259-867e%22	https://colorlib.com/etc/TOPBuilder/images/cns-1.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/cns-1.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:17	27599/27599	---M--	200	added ('OK')	image/jpeg	etag:%225a14325a-7ebf%22	https://colorlib.com/etc/TOPBuilder/images/cns-2.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/cns-2.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:17	163221/163221	---M--	200	added ('OK')	image/jpeg	etag:%225a14325a-27d95%22	https://colorlib.com/etc/TOPBuilder/images/slider-2.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/slider-2.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:18	14804/14804	---M--	200	added ('OK')	image/jpeg	etag:%225a14325a-45f7%22	https://colorlib.com/etc/TOPBuilder/images/cns-3.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/cns-3.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:18	39122/39122	---M--	200	added ('OK')	image/jpeg	etag:%225a143260-b5fe%22	https://colorlib.com/etc/TOPBuilder/images/feature-man.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/feature-man.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:18	27806/27806	---M--	200	added ('OK')	image/jpeg	etag:%225a143288-83d1%22	https://colorlib.com/etc/TOPBuilder/images/gallery/sv-1.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/sv-1.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:18	39081/39081	---M--	200	added ('OK')	image/jpeg	etag:%225a143288-b777%22	https://colorlib.com/etc/TOPBuilder/images/gallery/sv-2.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/sv-2.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:18	33673/33673	---M--	200	added ('OK')	image/jpeg	etag:%225a143288-a740%22	https://colorlib.com/etc/TOPBuilder/images/gallery/sv-3.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/sv-3.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:19	22412/22412	---M--	200	added ('OK')	image/jpeg	etag:%225a143288-66a2%22	https://colorlib.com/etc/TOPBuilder/images/gallery/sv-4.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/sv-4.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
